"scheme","k","N","degree","worst","best"
"NNK",8,79432823.4724282,1,9.31292758014068e-05,0.999198409257591
"NNK",8,1e+08,1,0.000117241398286394,0.999873436822722
"NNK",8,125892541.179417,1,0.000147595935249711,0.999987609304071
"NNK",8,158489319.246111,1,0.000185808722901526,0.999999335379883
"NNK",8,199526231.496888,1,0.000233913695735999,0.999999983285985
"NNK",8,251188643.150958,1,0.000294470977449279,0.999999999838028
"NNK",8,316227766.016838,1,0.000370702862670935,0.999999999999527
"NNK",8,398107170.553499,1,0.000466664854643972,1
"NNK",8,501187233.627271,1,0.000587460746216184,1
"NNK",8,630957344.480194,1,0.000739513006287273,1
"NNK",8,794328234.724282,1,0.00093090256713324,1
"NNK",8,1e+09,1,0.00117179562666381,1
"NNK",8,1258925411.79417,1,0.0014749794330301,1
"NNK",8,1584893192.46111,1,0.00185653437890021,1
"NNK",8,1995262314.96888,1,0.00233667628981171,1
"NNK",8,2511886431.50958,1,0.00294081074500963,1
"NNK",8,3162277660.16838,1,0.00370085080825333,1
"NNK",8,3981071705.53499,1,0.00465686080800365,1
"NNK",8,5011872336.27271,1,0.00585910181003102,1
"NNK",8,6309573444.80194,1,0.00737056895416988,1
"NNK",8,7943282347.24282,1,0.00927012623641921,1
"NNK",8,1e+10,1,0.0116563592264878,1
"NNK",8,12589254117.9417,1,0.0146522780128744,1
"NNK",8,15848931924.6111,1,0.0184110067787545,1
"NNK",8,19952623149.6888,1,0.0231225851373522,1
"NNK",8,25118864315.0958,1,0.0290219672314529,1
"NNK",8,31622776601.6838,1,0.036398218065714,1
"NNK",8,39810717055.3499,1,0.0456047428399727,1
"NNK",8,50118723362.7271,1,0.0570701005238046,1
"NNK",8,63095734448.0194,1,0.0713084863207556,1
"NNK",8,79432823472.4282,1,0.0889282385049178,1
"NNK",8,1e+11,1,0.110635638158404,1
"NNK",8,125892541179.417,1,0.137229735142838,1
"NNK",8,158489319246.111,1,0.16958191444707,1
"NNK",8,199526231496.888,1,0.208591538132391,1
"NNK",8,251188643150.958,1,0.255106737397094,1
"NNK",8,316227766016.838,1,0.309798427477139,1
"NNK",8,398107170553.499,1,0.372978078584505,1
"NNK",8,501187233627.271,1,0.444359273465072,1
"NNK",8,630957344480.194,1,0.522784248396435,1
"NNK",8,794328234724.282,1,0.605973111077338,1
"NNK",8,1e+12,1,0.690402655953269,1
"NNK",8,10000,2,1.17248271092052e-08,0.00471555832492454
"NNK",8,12589.2541179417,2,1.47606827871627e-08,0.00593290778598421
"NNK",8,15848.9319246111,2,1.85825985710153e-08,0.0074633430136104
"NNK",8,19952.6231496888,2,2.33941055416409e-08,0.00938669693950445
"NNK",8,25118.8643150958,2,2.94514338472496e-08,0.0118027573512478
"NNK",8,31622.7766016838,2,3.7077158343557e-08,0.0148360201357582
"NNK",8,39810.7170553497,2,4.66773765195327e-08,0.0186414364539323
"NNK",8,50118.7233627273,2,5.87633351978312e-08,0.0234112777007748
"NNK",8,63095.7344480193,2,7.39786553127786e-08,0.02938320097766
"NNK",8,79432.8234724282,2,9.31336082699019e-08,0.0368495079356038
"NNK",8,1e+05,2,1.17248264763781e-07,0.0461674208294396
"NNK",8,125892.541179417,2,1.47606817657575e-07,0.0577699069194277
"NNK",8,158489.319246111,2,1.85825970167031e-07,0.0721761036935434
"NNK",8,199526.231496888,2,2.33941030436391e-07,0.0899996512439892
"NNK",8,251188.643150958,2,2.94514299170601e-07,0.111952128866526
"NNK",8,316227.766016838,2,3.7077152126308e-07,0.13883723142965
"NNK",8,398107.170553497,2,4.66773667606724e-07,0.171529276892828
"NNK",8,501187.233627272,2,5.87633196214021e-07,0.210927247135952
"NNK",8,630957.344480193,2,7.39786307324408e-07,0.257873335024667
"NNK",8,794328.234724282,2,9.31335692344604e-07,0.313024089283507
"NNK",8,1e+06,2,1.17248202857745e-06,0.376664987942892
"NNK",8,1258925.41179417,2,1.47606719658189e-06,0.448469280777116
"NNK",8,1584893.19246111,2,1.85825814824625e-06,0.52722387497486
"NNK",8,1995262.31496888,2,2.3394078416672e-06,0.610582389448419
"NNK",8,2511886.43150958,2,2.94513908849492e-06,0.694955095422597
"NNK",8,3162277.66016838,2,3.70770902602402e-06,0.775688028155083
"NNK",8,3981071.70553497,2,4.66772687190975e-06,0.8476748350052
"NNK",8,5011872.33627272,2,5.87631642323672e-06,0.906422708240569
"NNK",8,6309573.44480194,2,7.39783844494468e-06,0.949326562896931
"NNK",8,7943282.34724282,2,9.31331789100209e-06,0.976589263061706
"NNK",8,1e+07,2,1.17247584241476e-05,0.991144456630856
"NNK",8,12589254.1179417,2,1.47605739218015e-05,0.997395663675749
"NNK",8,15848931.9246111,2,1.85824260926504e-05,0.999442101276695
"NNK",8,19952623.1496888,2,2.33938321412275e-05,0.999919803414779
"NNK",8,25118864.3150958,2,2.94510005648396e-05,0.999993023497567
"NNK",8,31622776.6016838,2,3.70764716468575e-05,0.999999677503852
"NNK",8,39810717.0553497,2,4.66762882856964e-05,0.999999993274624
"NNK",8,50118723.3627272,2,5.87616103578936e-05,0.999999999948512
"NNK",8,63095734.4480194,2,7.39759217378566e-05,0.999999999999888
"NNK",8,79432823.4724282,2,9.31292758014068e-05,1
"NNK",8,1e+08,2,0.000117241398286394,1
"NNK",8,125892541.179417,2,0.000147595935249711,1
"NNK",8,158489319.246111,2,0.000185808722901526,1
"NNK",8,199526231.496888,2,0.000233913695735999,1
"NNK",8,251188643.150958,2,0.000294470977449279,1
"NNK",8,316227766.016838,2,0.000370702862670935,1
"NNK",8,398107170.553499,2,0.000466664854643972,1
"NNK",8,501187233.627271,2,0.000587460746216184,1
"NNK",8,630957344.480194,2,0.000739513006287273,1
"NNK",8,794328234.724282,2,0.00093090256713324,1
"NNK",8,1e+09,2,0.00117179562666381,1
"NNK",8,1258925411.79417,2,0.0014749794330301,1
"NNK",8,1584893192.46111,2,0.00185653437890021,1
"NNK",8,1995262314.96888,2,0.00233667628981171,1
"NNK",8,2511886431.50958,2,0.00294081074500963,1
"NNK",8,3162277660.16838,2,0.00370085080825333,1
"NNK",8,3981071705.53499,2,0.00465686080800365,1
"NNK",8,5011872336.27271,2,0.00585910181003102,1
"NNK",8,6309573444.80194,2,0.00737056895416988,1
"NNK",8,7943282347.24282,2,0.00927012623641921,1
"NNK",8,1e+10,2,0.0116563592264878,1
"NNK",8,12589254117.9417,2,0.0146522780128744,1
"NNK",8,15848931924.6111,2,0.0184110067787545,1
"NNK",8,19952623149.6888,2,0.0231225851373522,1
"NNK",8,25118864315.0958,2,0.0290219672314529,1
"NNK",8,31622776601.6838,2,0.036398218065714,1
"NNK",8,39810717055.3499,2,0.0456047428399727,1
"NNK",8,50118723362.7271,2,0.0570701005238046,1
"NNK",8,63095734448.0194,2,0.0713084863207556,1
"NNK",8,79432823472.4282,2,0.0889282385049178,1
"NNK",8,1e+11,2,0.110635638158404,1
"NNK",8,125892541179.417,2,0.137229735142838,1
"NNK",8,158489319246.111,2,0.16958191444707,1
"NNK",8,199526231496.888,2,0.208591538132391,1
"NNK",8,251188643150.958,2,0.255106737397094,1
"NNK",8,316227766016.838,2,0.309798427477139,1
"NNK",8,398107170553.499,2,0.372978078584505,1
"NNK",8,501187233627.271,2,0.444359273465072,1
"NNK",8,630957344480.194,2,0.522784248396435,1
"NNK",8,794328234724.282,2,0.605973111077338,1
"NNK",8,1e+12,2,0.690402655953269,1
"NNK",9,10000,1,3.78220232910564e-10,9.67739315778093e-05
"NNK",9,12589.2541179417,1,4.76151007511305e-10,0.000121829635250315
"NNK",9,15848.9319246111,1,5.99438720882972e-10,0.000153372004571439
"NNK",9,19952.6231496888,1,7.54648565859384e-10,0.000193080080002184
"NNK",9,25118.8643150958,1,9.50046263881177e-10,0.00024306734291013
"NNK",9,31622.7766016838,1,1.19603738024665e-09,0.000305994024817902
"NNK",9,39810.7170553497,1,1.50572188051257e-09,0.000385208391983194
"NNK",9,50118.7233627273,1,1.89559146157592e-09,0.000484924446755519
"NNK",9,63095.7344480193,1,2.38640829319792e-09,0.000610445378286695
"NNK",9,79432.8234724282,1,3.00431013400271e-09,0.000768444455179429
"NNK",9,1e+05,1,3.78220232910564e-09,0.000967317990793526
"NNK",9,125892.541179417,1,4.76151063022456e-09,0.00121762865874542
"NNK",9,158489.319246111,1,5.99438665371821e-09,0.00153266194480017
"NNK",9,199526.231496888,1,7.54648565859384e-09,0.00192912406721257
"NNK",9,251188.643150958,1,9.50046263881177e-09,0.00242801647367619
"NNK",9,316227.766016838,1,1.19603738024665e-08,0.0030557302290064
"NNK",9,398107.170553497,1,1.50572184720588e-08,0.00384541342659528
"NNK",9,501187.233627272,1,1.89559149488261e-08,0.00483867631228962
"NNK",9,630957.344480193,1,2.38640829319792e-08,0.00608771209095782
"NNK",9,794328.234724282,1,3.00431003408264e-08,0.0076579261216122
"NNK",9,1e+06,1,3.7822022402878e-08,0.00963118165480448
"NNK",9,1258925.41179417,1,4.76151048589557e-08,0.012109784880344
"NNK",9,1584893.19246111,1,5.99438650938922e-08,0.0152213429591033
"NNK",9,1995262.31496888,1,7.54648544765146e-08,0.0191246308981861
"NNK",9,2511886.43150958,1,9.50046220582479e-08,0.0240165882355465
"NNK",9,3162277.66016838,1,1.19603731585372e-07,0.0301405210629909
"NNK",9,3981071.70553497,1,1.50572174617558e-07,0.0377954879090372
"NNK",9,5011872.33627272,1,1.89559133279005e-07,0.0473466676233926
"NNK",9,6309573.44480194,1,2.38640804117729e-07,0.0592361972939249
"NNK",9,7943282.34724282,1,3.0043096321819e-07,0.0739934639545244
"NNK",9,1e+07,1,3.782201594138e-07,0.0922430518634773
"NNK",9,12589254.1179417,1,4.76150946671083e-07,0.114707391089147
"NNK",9,15848931.9246111,1,5.99438489623516e-07,0.142199537097328
"NNK",9,19952623.1496888,1,7.54648288858739e-07,0.175599416649935
"NNK",9,25118864.3150958,1,9.50045815018008e-07,0.215804469488645
"NNK",9,31622776.6016838,1,1.19603667170232e-06,0.263643461722044
"NNK",9,39810717.0553497,1,1.50572072632471e-06,0.319741634557664
"NNK",9,50118723.3627272,1,1.89558971586123e-06,0.384328699308701
"NNK",9,63095734.4480194,1,2.38640547800539e-06,0.456992298510888
"NNK",9,79432823.4724282,1,3.00430557098608e-06,0.536403102608368
"NNK",9,1e+08,1,3.7821951570649e-06,0.620076797271079
"NNK",9,125892541.179417,1,4.7614992640943e-06,0.704288384293557
"NNK",9,158489319.246111,1,5.99436872661396e-06,0.784293733179898
"NNK",9,199526231.496888,1,7.54645726119829e-06,0.854995024535899
"NNK",9,251188643.150958,1,9.50041753333686e-06,0.912048423732544
"NNK",9,316227766.016838,1,1.19603023447379e-05,0.953131454745966
"NNK",9,398107170.553499,1,1.50571052398574e-05,0.978780316009041
"NNK",9,501187233.627271,1,1.89557354632885e-05,0.992174914424042
"NNK",9,630957344.480194,1,2.38637985102708e-05,0.997771257511964
"NNK",9,794328234.724282,1,3.00426495497552e-05,0.999541430455579
"NNK",9,1e+09,1,3.78213078519041e-05,0.999937344647648
"NNK",9,1258925411.79417,1,4.76139724193692e-05,0.999994886905237
"NNK",9,1584893192.46111,1,5.99420703316644e-05,0.999999781914081
"NNK",9,1995262314.96888,1,7.5462009957783e-05,0.999999995890121
"NNK",9,2511886431.50958,1,9.50001138294576e-05,0.999999999972303
"NNK",9,3162277660.16838,1,0.00011959658645555,0.999999999999949
"NNK",9,3981071705.53499,1,0.000150560850569303,1
"NNK",9,5011872336.27271,1,0.000189541186053965,1
"NNK",9,6309573444.80194,1,0.000238612360094148,1
"NNK",9,7943282347.24282,1,0.000300385883515997,1
"NNK",9,1e+10,1,0.000378148714701099,1
"NNK",9,12589254117.9417,1,0.000476037718079247,1
"NNK",9,15848931924.6111,1,0.000599259041827893,1
"NNK",9,19952623149.6888,1,0.000754363897965127,1
"NNK",9,25118864315.0958,1,0.000949595115189661,1
"NNK",9,31622776601.6838,1,0.00119532241933162,1
"NNK",9,39810717055.3499,1,0.00150458882950788,1
"NNK",9,50118723362.7271,1,0.00189379601364614,1
"NNK",9,63095734448.0194,1,0.00238356311690568,1
"NNK",9,79432823472.4282,1,0.00299980166041403,1
"NNK",9,1e+11,1,0.00377505879132034,1
"NNK",9,125892541179.417,1,0.00475019257920628,1
"NNK",9,158489319246.111,1,0.00597645620234233,1
"NNK",9,199526231496.888,1,0.00751808250547414,1
"NNK",9,251188643150.958,1,0.00945547584511996,1
"NNK",9,316227766016.838,1,0.0118891329039297,1
"NNK",9,398107170553.499,1,0.0149444255095957,1
"NNK",9,501187233627.271,1,0.0187773816346583,1
"NNK",9,630957344480.194,1,0.0235815876484482,1
"NNK",9,794328234724.282,1,0.0295962925670418,1
"NNK",9,1e+12,1,0.0371157031915152,1
"NNK",9,10000,2,3.78220232910564e-10,0.000573062914744349
"NNK",9,12589.2541179417,2,4.76151007511305e-10,0.000721389934260075
"NNK",9,15848.9319246111,2,5.99438720882972e-10,0.000908091287556534
"NNK",9,19952.6231496888,2,7.54648565859384e-10,0.00114308476660208
"NNK",9,25118.8643150958,2,9.50046263881177e-10,0.00143884543862205
"NNK",9,31622.7766016838,2,1.19603738024665e-09,0.00181106154465172
"NNK",9,39810.7170553497,2,1.50572188051257e-09,0.00227945658351858
"NNK",9,50118.7233627273,2,1.89559146157592e-09,0.00286881848911902
"NNK",9,63095.7344480193,2,2.38640829319792e-09,0.00361028616909731
"NNK",9,79432.8234724282,2,3.00431013400271e-09,0.00454295474545618
"NNK",9,1e+05,2,3.78220232910564e-09,0.00571587365845871
"NNK",9,125892.541179417,2,4.76151063022456e-09,0.00719052618075799
"NNK",9,158489.319246111,2,5.99438665371821e-09,0.0090438942532185
"NNK",9,199526.231496888,2,7.54648565859384e-09,0.0113722276151277
"NNK",9,251188.643150958,2,9.50046263881177e-09,0.0142956485157677
"NNK",9,316227.766016838,2,1.19603738024665e-08,0.0179637285375354
"NNK",9,398107.170553497,2,1.50572184720588e-08,0.0225621649424594
"NNK",9,501187.233627272,2,1.89559149488261e-08,0.0283206486234487
"NNK",9,630957.344480193,2,2.38640829319792e-08,0.0355219355366604
"NNK",9,794328.234724282,2,3.00431003408264e-08,0.0445119799286949
"NNK",9,1e+06,2,3.7822022402878e-08,0.0557107187756988
"NNK",9,1258925.41179417,2,4.76151048589557e-08,0.069622653420454
"NNK",9,1584893.19246111,2,5.99438650938922e-08,0.0868456779405212
"NNK",9,1995262.31496888,2,7.54648544765146e-08,0.1080755601058
"NNK",9,2511886.43150958,2,9.50046220582479e-08,0.13410199723457
"NNK",9,3162277.66016838,2,1.19603731585372e-07,0.165790200359091
"NNK",9,3981071.70553497,2,1.50572174617558e-07,0.204039605429111
"NNK",9,5011872.33627272,2,1.89559133279005e-07,0.24970899692756
"NNK",9,6309573.44480194,2,2.38640804117729e-07,0.303496108147117
"NNK",9,7943282.34724282,2,3.0043096321819e-07,0.365761703033456
"NNK",9,1e+07,2,3.782201594138e-07,0.436296670868342
"NNK",9,12589254.1179417,2,4.76150946671083e-07,0.514050349957618
"NNK",9,15848931.9246111,2,5.99438489623516e-07,0.596873089505816
"NNK",9,19952623.1496888,2,7.54648288858739e-07,0.681374416916704
"NNK",9,25118864.3150958,2,9.50045815018008e-07,0.763044180474488
"NNK",9,31622776.6016838,2,1.19603667170232e-06,0.836787704524146
"NNK",9,39810717.0553497,2,1.50572072632471e-06,0.897926128700488
"NNK",9,50118723.3627272,2,1.89558971586123e-06,0.943467604648687
"NNK",9,63095734.4480194,2,2.38640547800539e-06,0.97313199164181
"NNK",9,79432823.4724282,2,3.00430557098608e-06,0.989467665993972
"NNK",9,1e+08,2,3.7821951570649e-06,0.996760291040571
"NNK",9,125892541.179417,2,4.7614992640943e-06,0.999265633703183
"NNK",9,158489319.246111,2,5.99436872661396e-06,0.999886650945485
"NNK",9,199526231.496888,2,7.54645726119829e-06,0.999989215340636
"NNK",9,251188643.150958,2,9.50041753333686e-06,0.999999441949126
"NNK",9,316227766.016838,2,1.19603023447379e-05,0.999999986586913
"NNK",9,398107170.553499,2,1.50571052398574e-05,0.999999999877215
"NNK",9,501187233.627271,2,1.89557354632885e-05,0.999999999999667
"NNK",9,630957344.480194,2,2.38637985102708e-05,1
"NNK",9,794328234.724282,2,3.00426495497552e-05,1
"NNK",9,1e+09,2,3.78213078519041e-05,1
"NNK",9,1258925411.79417,2,4.76139724193692e-05,1
"NNK",9,1584893192.46111,2,5.99420703316644e-05,1
"NNK",9,1995262314.96888,2,7.5462009957783e-05,1
"NNK",9,2511886431.50958,2,9.50001138294576e-05,1
"NNK",9,3162277660.16838,2,0.00011959658645555,1
"NNK",9,3981071705.53499,2,0.000150560850569303,1
"NNK",9,5011872336.27271,2,0.000189541186053965,1
"NNK",9,6309573444.80194,2,0.000238612360094148,1
"NNK",9,7943282347.24282,2,0.000300385883515997,1
"NNK",9,1e+10,2,0.000378148714701099,1
"NNK",9,12589254117.9417,2,0.000476037718079247,1
"NNK",9,15848931924.6111,2,0.000599259041827893,1
"NNK",9,19952623149.6888,2,0.000754363897965127,1
"NNK",9,25118864315.0958,2,0.000949595115189661,1
"NNK",9,31622776601.6838,2,0.00119532241933162,1
"NNK",9,39810717055.3499,2,0.00150458882950788,1
"NNK",9,50118723362.7271,2,0.00189379601364614,1
"NNK",9,63095734448.0194,2,0.00238356311690568,1
"NNK",9,79432823472.4282,2,0.00299980166041403,1
"NNK",9,1e+11,2,0.00377505879132034,1
"NNK",9,125892541179.417,2,0.00475019257920628,1
"NNK",9,158489319246.111,2,0.00597645620234233,1
"NNK",9,199526231496.888,2,0.00751808250547414,1
"NNK",9,251188643150.958,2,0.00945547584511996,1
"NNK",9,316227766016.838,2,0.0118891329039297,1
"NNK",9,398107170553.499,2,0.0149444255095957,1
"NNK",9,501187233627.271,2,0.0187773816346583,1
"NNK",9,630957344480.194,2,0.0235815876484482,1
"NNK",9,794328234724.282,2,0.0295962925670418,1
"NNK",9,1e+12,2,0.0371157031915152,1
"NNK",10,10000,1,1.22006849068157e-11,1.03262008345206e-05
"NNK",10,12589.2541179417,1,1.53597135010841e-11,1.29998992588476e-05
"NNK",10,15848.9319246111,1,1.93367544198964e-11,1.63658759837482e-05
"NNK",10,19952.6231496888,1,2.43435271940484e-11,2.06033735081768e-05
"NNK",10,25118.8643150958,1,3.06467073940553e-11,2.59380412912513e-05
"NNK",10,31622.7766016838,1,3.85818044179587e-11,3.2653949660344e-05
"NNK",10,39810.7170553497,1,4.85717022158383e-11,4.11087132349275e-05
"NNK",10,50118.7233627273,1,6.11480865941871e-11,5.17525283040277e-05
"NNK",10,63095.7344480193,1,7.6980866126064e-11,6.51521364772867e-05
"NNK",10,79432.8234724282,1,9.69132551986718e-11,8.20209883987122e-05
"NNK",10,1e+05,1,1.2200651600125e-10,0.00010325721010862
"NNK",10,125892.541179417,1,1.53597135010841e-10,0.000129991387969763
"NNK",10,158489.319246111,1,1.93367322154359e-10,0.00016364670747826
"NNK",10,199526.231496888,1,2.43435049895879e-10,0.000206014633675866
"NNK",10,251188.643150958,1,3.06466518829041e-10,0.000259350139816816
"NNK",10,316227.766016838,1,3.85818488268797e-10,0.00032649151816222
"NNK",10,398107.170553497,1,4.85716689091475e-10,0.000411011094001545
"NNK",10,501187.233627272,1,6.11481087986476e-10,0.000517404775083996
"NNK",10,630957.344480193,1,7.6980910534985e-10,0.000651330381916226
"NNK",10,794328.234724282,1,9.69132329942113e-10,0.000819907215277915
"NNK",10,1e+06,1,1.2200652710348e-09,0.00103209244085922
"NNK",10,1258925.41179417,1,1.53597112806381e-09,0.00129915374398215
"NNK",10,1584893.19246111,1,1.93367311052128e-09,0.00163526248951229
"NNK",10,1995262.31496888,1,2.43435027691419e-09,0.00205823749430345
"NNK",10,2511886.43150958,1,3.06466541033501e-09,0.00259047667828705
"NNK",10,3162277.66016838,1,3.85818510473257e-09,0.00326012250357355
"NNK",10,3981071.70553497,1,4.85716722398166e-09,0.00410251741051182
"NNK",10,5011872.33627272,1,6.11481132395397e-09,0.00516201751083045
"NNK",10,6309573.44480194,1,7.69809138656541e-09,0.00649424653217534
"NNK",10,7943282.34724282,1,9.69132285533192e-09,0.00816888704679775
"NNK",10,1e+07,1,1.22006524883034e-08,0.0102731214323301
"NNK",10,12589254.1179417,1,1.53597115026827e-08,0.0129158489477331
"NNK",10,15848931.9246111,1,1.93367311052128e-08,0.0162328143823769
"NNK",10,19952623.1496888,1,2.43435021030081e-08,0.0203927821399603
"NNK",10,25118864.3150958,1,3.0646653326194e-08,0.0256048677604344
"NNK",10,31622776.6016838,1,3.85818504922142e-08,0.0321270814486928
"NNK",10,39810717.0553497,1,4.85716716847051e-08,0.0402760214641745
"NNK",10,50118723.3627272,1,6.11481114631829e-08,0.0504374437234262
"NNK",10,63095734.4480194,1,7.69809107570296e-08,0.0630770765356862
"NNK",10,79432823.4724282,1,9.69132237793602e-08,0.0787504761251711
"NNK",10,1e+08,1,1.22006518665785e-07,0.0981098412002694
"NNK",10,125892541.179417,1,1.53597104368686e-07,0.121904426461314
"NNK",10,158489319.246111,1,1.93367293954694e-07,0.150969440875881
"NNK",10,199526231.496888,1,2.43434994051661e-07,0.186196105299251
"NNK",10,251188643.150958,1,3.06466490518353e-07,0.228473127956657
"NNK",10,316227766.016838,1,3.85818437531604e-07,0.278587965222816
"NNK",10,398107170.553499,1,4.85716611042797e-07,0.337076435128629
"NNK",10,501187233.627271,1,6.11480946099974e-07,0.404014341498716
"NNK",10,630957344.480194,1,7.69808841005748e-07,0.478758904870468
"NNK",10,794328234.724282,1,9.69131815575786e-07,0.559675587690369
"NNK",10,1e+09,1,1.2200645168603e-06,0.643929101551454
"NNK",10,1258925411.79417,1,1.53596998175853e-06,0.727467764326154
"NNK",10,1584893192.46111,1,1.93367125722599e-06,0.805359495903094
"NNK",10,1995262314.96888,1,2.43434727431602e-06,0.872591723854026
"NNK",10,2511886431.50958,1,3.06466067900857e-06,0.925267317725018
"NNK",10,3162277660.16838,1,3.85817767645236e-06,0.961820184047521
"NNK",10,3981071705.53499,1,4.85715549403132e-06,0.983607900894968
"NNK",10,5011872336.27271,1,6.11479263534775e-06,0.994345970211966
