"scheme","k","n","cov","eff","div"
"NNN",9,3800000,5.66290954626231e-06,0.480881906372133,0.124178377742229
"NNN",9,3900000,5.81192999458737e-06,0.480881617847722,0.124178377742229
"NNN",9,4e+06,5.96095026411046e-06,0.480881329325232,0.124178377742229
"NNN",9,4100000,6.10997035480202e-06,0.480881040802196,0.124178377742229
"NNN",9,4200000,6.2589902667005e-06,0.480880752281608,0.124178377742229
"NNN",9,4300000,6.40800999978553e-06,0.480880463761768,0.124178377742229
"NNN",9,4400000,6.55702955404543e-06,0.480880175241769,0.124178377742229
"NNN",9,4500000,6.70604892951354e-06,0.480879886724012,0.124178377742229
"NNN",9,4600000,6.85506812617443e-06,0.480879598207267,0.124178377742229
"NNN",9,4700000,7.00408714401785e-06,0.480879309690768,0.124178377742229
"NNN",9,4800000,7.15310598306563e-06,0.480879021175966,0.124178377742229
"NNN",9,4900000,7.30212464328528e-06,0.480878732660618,0.124178377742229
"NNN",9,5e+06,7.45114312471208e-06,0.480878444147033,0.124178377742229
"NNN",9,5100000,7.60016142734749e-06,0.4808781556352,0.124178377742229
"NNN",9,5200000,7.74917955117523e-06,0.480877867124008,0.124178377742229
"NNN",9,5300000,7.8981974962017e-06,0.480877578613809,0.124178377742229
"NNN",9,5400000,8.04721526240907e-06,0.480877290103484,0.124178377742229
"NNN",9,5500000,8.19623284983189e-06,0.480877001595066,0.124178377742229
"NNN",9,5600000,8.34525025845947e-06,0.480876713087838,0.124178377742229
"NNN",9,5700000,8.49426748828739e-06,0.480876424581485,0.124178377742229
"NNN",9,5800000,8.64328453930564e-06,0.480876136075407,0.124178377742229
"NNN",9,5900000,8.79230141153754e-06,0.480875847570865,0.124178377742229
"NNN",9,6e+06,8.94131810498237e-06,0.480875559067742,0.124178377742229
"NNN",9,6100000,9.09033461961841e-06,0.480875270564821,0.124178377742229
"NNN",9,6200000,9.23935095546051e-06,0.480874982062864,0.124178377742229
"NNN",9,6300000,9.38836711251544e-06,0.480874693562172,0.124178377742229
"NNN",9,6400000,9.53738309077993e-06,0.480874405062522,0.124178377742229
"NNN",9,6500000,9.68639889025809e-06,0.480874116564068,0.124178377742229
"NNN",9,6600000,9.83541451092799e-06,0.480873828065685,0.124178377742229
"NNN",9,6700000,9.98442995282402e-06,0.480873539569026,0.124178377742229
"NNN",9,6800000,1.01334452159268e-05,0.480873251073095,0.124178377742229
"NNN",9,6900000,1.02824603002489e-05,0.480872962578448,0.124178377742229
"NNN",9,7e+06,1.04314752057792e-05,0.480872674084514,0.124178377742229
"NNN",9,7100000,1.05804899325173e-05,0.480872385591252,0.124178377742229
"NNN",9,7200000,1.07295044804864e-05,0.480872097099671,0.124178377742229
"NNN",9,7300000,1.08785188496618e-05,0.480871808608604,0.124178377742229
"NNN",9,7400000,1.10275330400488e-05,0.480871520118272,0.124178377742229
"NNN",9,7500000,1.11765470516517e-05,0.480871231628819,0.124178377742229
"NNN",9,7600000,1.1325560884496e-05,0.480870943141302,0.124178377742229
"NNN",9,7700000,1.14745745385417e-05,0.480870654653967,0.124178377742229
"NNN",9,7800000,1.16235880138092e-05,0.480870366167651,0.124178377742229
"NNN",9,7900000,1.1772601310306e-05,0.480870077682618,0.124178377742229
"NNN",9,8e+06,1.19216144280265e-05,0.480869789198596,0.124178377742229
"NNN",9,8100000,1.20706273669517e-05,0.480869500714796,0.124178377742229
"NNN",9,8200000,1.22196401271124e-05,0.480869212232415,0.124178377742229
"NNN",9,8300000,1.23686527085053e-05,0.480868923751272,0.124178377742229
"NNN",9,8400000,1.25176651111264e-05,0.480868635271178,0.124178377742229
"NNN",9,8500000,1.26666773349724e-05,0.480868346791962,0.124178377742229
"NNN",9,8600000,1.28156893800401e-05,0.480868058313479,0.124178377742229
"NNN",9,8700000,1.2964701246332e-05,0.480867769835794,0.124178377742229
"NNN",9,8800000,1.31137129338556e-05,0.480867481359155,0.124178377742229
"NNN",9,8900000,1.3262724442625e-05,0.480867192884038,0.124178377742229
"NNN",9,9e+06,1.3411735772618e-05,0.480866904409594,0.124178377742229
"NNN",9,9100000,1.35607469238371e-05,0.480866615935896,0.124178377742229
"NNN",9,9200000,1.37097578963011e-05,0.480866327463571,0.124178377742229
"NNN",9,9300000,1.38587686899833e-05,0.480866038991656,0.124178377742229
"NNN",9,9400000,1.40077793049134e-05,0.480865750521153,0.124178377742229
"NNN",9,9500000,1.4156789741067e-05,0.480865462051186,0.124178377742229
"NNN",9,9600000,1.43057999984805e-05,0.480865173582969,0.124178377742229
"NNN",9,9700000,1.44548100771028e-05,0.480864885114742,0.124178377742229
"NNN",9,9800000,1.46038199769871e-05,0.480864596648258,0.124178377742229
"NNN",9,9900000,1.47528296981008e-05,0.480864308182405,0.124178377742229
"NNN",9,1e+07,1.49018392404546e-05,0.480864019717507,0.124178377742229
"NNN",9,1.1e+07,1.63919248324502e-05,0.480861135122706,0.124178377742229
"NNN",9,1.2e+07,1.788199254952e-05,0.480858250625487,0.124178377742229
"NNN",9,1.3e+07,1.93720423925248e-05,0.480855366224693,0.124178377742229
"NNN",9,1.4e+07,2.08620743623889e-05,0.480852481920969,0.124178377742229
"NNN",9,1.5e+07,2.23520884600111e-05,0.480849597714237,0.124178377742229
"NNN",9,1.6e+07,2.38420846863121e-05,0.480846713604876,0.124178377742229
"NNN",9,1.7e+07,2.53320630421681e-05,0.480843829592336,0.124178377742229
"NNN",9,1.8e+07,2.68220235284916e-05,0.480840945676841,0.124178377742229
"NNN",9,1.9e+07,2.83119661461648e-05,0.480838061858047,0.124178377742229
"NNN",9,2e+07,2.98018908961204e-05,0.480835178136502,0.124178377742229
"NNN",9,2.1e+07,3.12917977792468e-05,0.480832294511961,0.124178377742229
"NNN",9,2.2e+07,3.27816867964296e-05,0.480829410984187,0.124178377742229
"NNN",9,2.3e+07,3.4271557948602e-05,0.480826527553651,0.124178377742229
"NNN",9,2.4e+07,3.57614112366458e-05,0.480823644220053,0.124178377742229
"NNN",9,2.5e+07,3.72512466614365e-05,0.480820760983065,0.124178377742229
"NNN",9,2.6e+07,3.87410642239197e-05,0.480817877843271,0.124178377742229
"NNN",9,2.7e+07,4.02308639249659e-05,0.480814994800277,0.124178377742229
"NNN",9,2.8e+07,4.17206457654889e-05,0.480812111854243,0.124178377742229
"NNN",9,2.9e+07,4.321040974638e-05,0.480809229005056,0.124178377742229
"NNN",9,3e+07,4.4700155868555e-05,0.480806346252883,0.124178377742229
"NNN",9,3.1e+07,4.61898841328994e-05,0.48080346359755,0.124178377742229
"NNN",9,3.2e+07,4.7679594540319e-05,0.480800581039116,0.124178377742229
"NNN",9,3.3e+07,4.91692870916934e-05,0.480797698577371,0.124178377742229
"NNN",9,3.4e+07,5.0658961787972e-05,0.480794816212795,0.124178377742229
"NNN",9,3.5e+07,5.21486186300034e-05,0.480791933944882,0.124178377742229
"NNN",9,3.6e+07,5.36382576187194e-05,0.48078905177393,0.124178377742229
"NNN",9,3.7e+07,5.51278787549743e-05,0.480786169699527,0.124178377742229
"NNN",9,3.8e+07,5.66174820397236e-05,0.480783287722165,0.124178377742229
"NNN",9,3.9e+07,5.81070674738402e-05,0.480780405841603,0.124178377742229
"NNN",9,4e+07,5.95966350582211e-05,0.480777524057815,0.124178377742229
"NNN",9,4.1e+07,6.10861847937724e-05,0.480774642370853,0.124178377742229
"NNN",9,4.2e+07,6.25757166813885e-05,0.480771760780672,0.124178377742229
"NNN",9,4.3e+07,6.40652307219627e-05,0.480768879287223,0.124178377742229
"NNN",9,4.4e+07,6.55547269163994e-05,0.480765997890545,0.124178377742229
"NNN",9,4.5e+07,6.70442052656068e-05,0.480763116590697,0.124178377742229
"NNN",9,4.6e+07,6.8533665770477e-05,0.480760235387623,0.124178377742229
"NNN",9,4.7e+07,7.00231084318836e-05,0.480757354281145,0.124178377742229
"NNN",9,4.8e+07,7.15125332507809e-05,0.480754473271639,0.124178377742229
"NNN",9,4.9e+07,7.30019402280065e-05,0.480751592358685,0.124178377742229
"NNN",9,5e+07,7.449132936448e-05,0.480748711542426,0.124178377742229
"NNN",9,5.1e+07,7.59807006611133e-05,0.480745830822941,0.124178377742229
"NNN",9,5.2e+07,7.74700541187885e-05,0.480742950200123,0.124178377742229
"NNN",9,5.3e+07,7.89593897384084e-05,0.480740069673996,0.124178377742229
"NNN",9,5.4e+07,8.04487075208788e-05,0.480737189244602,0.124178377742229
"NNN",9,5.5e+07,8.19380074670705e-05,0.480734308911773,0.124178377742229
"NNN",9,5.6e+07,8.3427289577915e-05,0.480731428675703,0.124178377742229
"NNN",9,5.7e+07,8.49165538542822e-05,0.480728548536224,0.124178377742229
"NNN",9,5.8e+07,8.64058002970866e-05,0.48072566849343,0.124178377742229
"NNN",9,5.9e+07,8.7895028907233e-05,0.48072278854735,0.124178377742229
"NNN",9,6e+07,8.93842396855854e-05,0.480719908697798,0.124178377742229
"NNN",9,6.1e+07,9.08734326330676e-05,0.480717028944912,0.124178377742229
"NNN",9,6.2e+07,9.2362607750559e-05,0.480714149288592,0.124178377742229
"NNN",9,6.3e+07,9.38517650389655e-05,0.48071126972888,0.124178377742229
"NNN",9,6.4e+07,9.53409044991888e-05,0.480708390265793,0.124178377742229
"NNN",9,6.5e+07,9.68300261321142e-05,0.480705510899267,0.124178377742229
"NNN",9,6.6e+07,9.83191299386292e-05,0.480702631629252,0.124178377742229
"NNN",9,6.7e+07,9.98082159196558e-05,0.480699752455867,0.124178377742229
"NNN",9,6.8e+07,0.000101297284076095,0.480696873379122,0.124178377742229
"NNN",9,6.9e+07,0.000102786334408808,0.480693994398849,0.124178377742229
"NNN",9,7e+07,0.000104275366918706,0.480691115515111,0.124178377742229
"NNN",9,7.1e+07,0.000105764381606681,0.48068823672788,0.124178377742229
"NNN",9,7.2e+07,0.000107253378473655,0.480685358037271,0.124178377742229
"NNN",9,7.3e+07,0.000108742357520474,0.480682479443049,0.124178377742229
"NNN",9,7.4e+07,0.000110231318748058,0.480679600945325,0.124178377742229
"NNN",9,7.5e+07,0.000111720262157323,0.480676722544174,0.124178377742229
"NNN",9,7.6e+07,0.00011320918774914,0.480673844239482,0.124178377742229
"NNN",9,7.7e+07,0.00011469809552442,0.480670966031311,0.124178377742229
"NNN",9,7.8e+07,0.00011618698548403,0.480668087919534,0.124178377742229
"NNN",9,7.9e+07,0.000117675857628893,0.480665209904263,0.124178377742229
"NNN",9,8e+07,0.000119164711959889,0.48066233198543,0.124178377742229
"NNN",9,8.1e+07,0.000120653548477914,0.480659454163026,0.124178377742229
"NNN",9,8.2e+07,0.000122142367183876,0.480656576437099,0.124178377742229
"NNN",9,8.3e+07,0.000123631168078653,0.480653698807578,0.124178377742229
"NNN",9,8.4e+07,0.000125119951163141,0.480650821274462,0.124178377742229
"NNN",9,8.5e+07,0.000126608716438234,0.480647943837742,0.124178377742229
"NNN",9,8.6e+07,0.000128097463904832,0.480645066497427,0.124178377742229
"NNN",9,8.7e+07,0.000129586193563827,0.480642189253507,0.124178377742229
"NNN",9,8.8e+07,0.000131074905416108,0.480639312105957,0.124178377742229
"NNN",9,8.9e+07,0.000132563599462593,0.48063643505485,0.124178377742229
"NNN",9,9e+07,0.00013405227570413,0.480633558100016,0.124178377742229
"NNN",9,9.1e+07,0.000135540934141647,0.480630681241574,0.124178377742229
"NNN",9,9.2e+07,0.000137029574776031,0.480627804479487,0.124178377742229
"NNN",9,9.3e+07,0.000138518197608156,0.480624927813682,0.124178377742229
"NNN",9,9.4e+07,0.000140006802638935,0.480622051244223,0.124178377742229
"NNN",9,9.5e+07,0.00014149538986927,0.480619174771124,0.124178377742229
"NNN",9,9.6e+07,0.000142983959300047,0.480616298394359,0.124178377742229
"NNN",9,9.7e+07,0.000144472510932132,0.480613422113825,0.124178377742229
"NNN",9,9.8e+07,0.000145961044766448,0.48061054592962,0.124178377742229
"NNN",9,9.9e+07,0.000147449560803856,0.480607669841626,0.124178377742229
"NNN",9,1e+08,0.000148938059045302,0.480604793850014,0.124178377742229
"NNN",9,1.1e+08,0.000163822062876181,0.480576039226557,0.124178377742229
"NNN",9,1.2e+08,0.000178704288088506,0.480547294220959,0.124178377742229
"NNN",9,1.3e+08,0.00019358473557288,0.480518558824379,0.124178377742229
"NNN",9,1.4e+08,0.00020846340621884,0.480489833028041,0.124178377742229
"NNN",9,1.5e+08,0.000223340300914847,0.480461116823207,0.124178377742229
"NNN",9,1.6e+08,0.00023821542054829,0.48043241020115,0.124178377742229
"NNN",9,1.7e+08,0.000253088766005484,0.480403713153163,0.124178377742229
"NNN",9,1.8e+08,0.00026796033817166,0.48037502567053,0.124178377742229
"NNN",9,1.9e+08,0.000282830137930978,0.480346347744549,0.124178377742229
"NNN",9,2e+08,0.000297698166166547,0.480317679366566,0.124178377742229
"NNN",9,2.1e+08,0.000312564423760379,0.480289020527887,0.124178377742229
"NNN",9,2.2e+08,0.000327428911593444,0.480260371219874,0.124178377742229
"NNN",9,2.3e+08,0.000342291630545668,0.480231731433921,0.124178377742229
"NNN",9,2.4e+08,0.000357152581495874,0.480203101161377,0.124178377742229
"NNN",9,2.5e+08,0.000372011765321865,0.480174480393657,0.124178377742229
"NNN",9,2.6e+08,0.000386869182900364,0.480145869122159,0.124178377742229
"NNN",9,2.7e+08,0.000401724835107041,0.480117267338294,0.124178377742229
"NNN",9,2.8e+08,0.000416578722816546,0.480088675033526,0.124178377742229
"NNN",9,2.9e+08,0.00043143084690244,0.480060092199284,0.124178377742229
"NNN",9,3e+08,0.000446281208237275,0.480031518827056,0.124178377742229
"NNN",9,3.1e+08,0.000461129807692515,0.480002954908293,0.124178377742229
"NNN",9,3.2e+08,0.000475976646138631,0.479974400434514,0.124178377742229
"NNN",9,3.3e+08,0.000490821724445016,0.479945855397215,0.124178377742229
"NNN",9,3.4e+08,0.000505665043480045,0.479917319787923,0.124178377742229
"NNN",9,3.5e+08,0.000520506604111043,0.479888793598165,0.124178377742229
"NNN",9,3.6e+08,0.000535346407204318,0.479860276819501,0.124178377742229
"NNN",9,3.7e+08,0.00055018445362511,0.47983176944347,0.124178377742229
"NNN",9,3.8e+08,0.000565020744237708,0.479803271461692,0.124178377742229
"NNN",9,3.9e+08,0.000579855279905284,0.479774782865727,0.124178377742229
"NNN",9,4e+08,0.000594688061490017,0.479746303647175,0.124178377742229
"NNN",9,4.1e+08,0.000609519089853068,0.479717833797654,0.124178377742229
"NNN",9,4.2e+08,0.000624348365854612,0.479689373308822,0.124178377742229
"NNN",9,4.3e+08,0.000639175890353729,0.479660922172296,0.124178377742229
"NNN",9,4.4e+08,0.00065400166420855,0.479632480379753,0.124178377742229
"NNN",9,4.5e+08,0.000668825688276148,0.479604047922856,0.124178377742229
"NNN",9,4.6e+08,0.000683647963412607,0.479575624793296,0.124178377742229
"NNN",9,4.7e+08,0.000698468490472982,0.479547210982766,0.124178377742229
"NNN",9,4.8e+08,0.000713287270311341,0.479518806482987,0.124178377742229
"NNN",9,4.9e+08,0.00072810430378072,0.479490411285678,0.124178377742229
"NNN",9,5e+08,0.000742919591733181,0.47946202538259,0.124178377742229
"NNN",9,5.1e+08,0.000757733135019748,0.479433648765464,0.124178377742229
"NNN",9,5.2e+08,0.000772544934490467,0.479405281426071,0.124178377742229
"NNN",9,5.3e+08,0.000787354990994368,0.479376923356185,0.124178377742229
"NNN",9,5.4e+08,0.000802163305379523,0.479348574547613,0.124178377742229
"NNN",9,5.5e+08,0.000816969878492958,0.479320234992149,0.124178377742229
"NNN",9,5.6e+08,0.000831774711180746,0.479291904681621,0.124178377742229
"NNN",9,5.7e+08,0.000846577804287941,0.479263583607853,0.124178377742229
"NNN",9,5.8e+08,0.000861379158658638,0.479235271762703,0.124178377742229
"NNN",9,5.9e+08,0.00087617877513591,0.479206969138018,0.124178377742229
"NNN",9,6e+08,0.000890976654561883,0.479178675725682,0.124178377742229
"NNN",9,6.1e+08,0.000905772797777667,0.479150391517572,0.124178377742229
"NNN",9,6.2e+08,0.000920567205623384,0.479122116505576,0.124178377742229
"NNN",9,6.3e+08,0.000935359878938244,0.479093850681629,0.124178377742229
"NNN",9,6.4e+08,0.000950150818560406,0.47906559403764,0.124178377742229
"NNN",9,6.5e+08,0.000964940025327085,0.479037346565549,0.124178377742229
"NNN",9,6.6e+08,0.000979727500074527,0.479009108257309,0.124178377742229
"NNN",9,6.7e+08,0.000994513243638001,0.478980879104884,0.124178377742229
"NNN",9,6.8e+08,0.00100929725685179,0.478952659100242,0.124178377742229
"NNN",9,6.9e+08,0.00102407954054925,0.478924448235382,0.124178377742229
"NNN",9,7e+08,0.00103886009556272,0.478896246502292,0.124178377742229
"NNN",9,7.1e+08,0.00105363892272362,0.478868053893001,0.124178377742229
"NNN",9,7.2e+08,0.0010684160228624,0.478839870399531,0.124178377742229
"NNN",9,7.3e+08,0.00108319139680851,0.478811696013914,0.124178377742229
"NNN",9,7.4e+08,0.0010979650453905,0.478783530728209,0.124178377742229
"NNN",9,7.5e+08,0.00111273696943595,0.47875537453449,0.124178377742229
"NNN",9,7.6e+08,0.00112750716977144,0.478727227424817,0.124178377742229
"NNN",9,7.7e+08,0.00114227564722266,0.478699089391294,0.124178377742229
"NNN",9,7.8e+08,0.0011570424026143,0.478670960426013,0.124178377742229
"NNN",9,7.9e+08,0.00117180743677012,0.47864284052109,0.124178377742229
"NNN",9,8e+08,0.00118657075051298,0.478614729668668,0.124178377742229
"NNN",9,8.1e+08,0.00120133234466472,0.478586627860872,0.124178377742229
"NNN",9,8.2e+08,0.00121609222004626,0.478558535089855,0.124178377742229
"NNN",9,8.3e+08,0.00123085037747762,0.478530451347789,0.124178377742229
"NNN",9,8.4e+08,0.00124560681777784,0.478502376626855,0.124178377742229
"NNN",9,8.5e+08,0.00126036154176504,0.478474310919236,0.124178377742229
"NNN",9,8.6e+08,0.00127511455025636,0.478446254217127,0.124178377742229
"NNN",9,8.7e+08,0.00128986584406809,0.478418206512756,0.124178377742229
"NNN",9,8.8e+08,0.00130461542401553,0.478390167798346,0.124178377742229
"NNN",9,8.9e+08,0.00131936329091305,0.478362138066132,0.124178377742229
"NNN",9,9e+08,0.00133410944557412,0.478334117308369,0.124178377742229
"NNN",9,9.1e+08,0.00134885388881127,0.478306105517319,0.124178377742229
"NNN",9,9.2e+08,0.00136359662143609,0.478278102685255,0.124178377742229
"NNN",9,9.3e+08,0.00137833764425927,0.478250108804468,0.124178377742229
"NNN",9,9.4e+08,0.00139307695809059,0.478222123867259,0.124178377742229
"NNN",9,9.5e+08,0.00140781456373886,0.478194147865938,0.124178377742229
"NNN",9,9.6e+08,0.00142255046201203,0.478166180792829,0.124178377742229
"NNN",9,9.7e+08,0.0014372846537171,0.478138222640266,0.124178377742229
"NNN",9,9.8e+08,0.00145201713966016,0.478110273400599,0.124178377742229
"NNN",9,9.9e+08,0.00146674792064642,0.47808233306619,0.124178377742229
"NNN",9,1e+09,0.00148147699748013,0.478054401629408,0.124178377742229
"NNN",9,1.1e+09,0.00162867421372053,0.477775574961365,0.124178377742229
"NNN",9,1.2e+09,0.0017757018927186,0.477497629752647,0.124178377742229
"NNN",9,1.3e+09,0.00192256082400455,0.477220558567788,0.124178377742229
"NNN",9,1.4e+09,0.00206925178838435,0.476944354084874,0.124178377742229
"NNN",9,1.5e+09,0.0022157755581038,0.476669009092996,0.124178377742229
"NNN",9,1.6e+09,0.00236213289700835,0.47639451648979,0.124178377742229
"NNN",9,1.7e+09,0.0025083245606988,0.476120869279069,0.124178377742229
"NNN",9,1.8e+09,0.00265435129668284,0.475848060568493,0.124178377742229
"NNN",9,1.9e+09,0.00280021384452271,0.475576083567323,0.124178377742229
"NNN",9,2e+09,0.00294591293597905,0.475304931584228,0.124178377742229
"NNN",9,2.1e+09,0.00309144929515108,0.47503459802515,0.124178377742229
"NNN",9,2.2e+09,0.00323682363861323,0.474765076391249,0.124178377742229
"NNN",9,2.3e+09,0.00338203667554825,0.474496360276873,0.124178377742229
"NNN",9,2.4e+09,0.0035270891078772,0.474228443367617,0.124178377742229
"NNN",9,2.5e+09,0.00367198163038589,0.4739613194384,0.124178377742229
"NNN",9,2.6e+09,0.00381671493084853,0.473694982351633,0.124178377742229
"NNN",9,2.7e+09,0.00396128969014807,0.473429426055396,0.124178377742229
"NNN",9,2.8e+09,0.00410570658239383,0.473164644581697,0.124178377742229
"NNN",9,2.9e+09,0.00424996627503611,0.472900632044757,0.124178377742229
"NNN",9,3e+09,0.00439406942897813,0.472637382639346,0.124178377742229
"NNN",9,3.1e+09,0.00453801669868531,0.472374890639168,0.124178377742229
"NNN",9,3.2e+09,0.00468180873229205,0.472113150395293,0.124178377742229
"NNN",9,3.3e+09,0.00482544617170555,0.471852156334592,0.124178377742229
"NNN",9,3.4e+09,0.00496892965270793,0.471591902958273,0.124178377742229
"NNN",9,3.5e+09,0.00511225980505531,0.471332384840405,0.124178377742229
"NNN",9,3.6e+09,0.005255437252575,0.471073596626506,0.124178377742229
"NNN",9,3.7e+09,0.00539846261326029,0.470815533032153,0.124178377742229
"NNN",9,3.8e+09,0.00554133649936314,0.47055818884164,0.124178377742229
"NNN",9,3.9e+09,0.00568405951748472,0.470301558906655,0.124178377742229
"NNN",9,4e+09,0.00582663226866399,0.470045638145004,0.124178377742229
"NNN",9,4.1e+09,0.00596905534846425,0.469790421539355,0.124178377742229
"NNN",9,4.2e+09,0.0061113293470578,0.469535904136029,0.124178377742229
"NNN",9,4.3e+09,0.00625345484930864,0.469282081043797,0.124178377742229
"NNN",9,4.4e+09,0.00639543243485348,0.469028947432731,0.124178377742229
"NNN",9,4.5e+09,0.00653726267818098,0.468776498533066,0.124178377742229
"NNN",9,4.6e+09,0.00667894614870911,0.468524729634101,0.124178377742229
"NNN",9,4.7e+09,0.00682048341086113,0.468273636083115,0.124178377742229
"NNN",9,4.8e+09,0.00696187502413963,0.46802321328432,0.124178377742229
"NNN",9,4.9e+09,0.0071031215431992,0.46777345669783,0.124178377742229
"NNN",9,5e+09,0.00724422351791759,0.467524361838663,0.124178377742229
"NNN",9,5.1e+09,0.00738518149346524,0.46727592427576,0.124178377742229
"NNN",9,5.2e+09,0.0075259960103734,0.467028139631025,0.124178377742229
"NNN",9,5.3e+09,0.00766666760460097,0.466781003578401,0.124178377742229
"NNN",9,5.4e+09,0.00780719680759976,0.466534511842949,0.124178377742229
"NNN",9,5.5e+09,0.00794758414637858,0.466288660199961,0.124178377742229
"NNN",9,5.6e+09,0.00808783014356594,0.466043444474088,0.124178377742229
"NNN",9,5.7e+09,0.00822793531747152,0.465798860538493,0.124178377742229
"NNN",9,5.8e+09,0.00836790018214639,0.465554904314016,0.124178377742229
"NNN",9,5.9e+09,0.00850772524744201,0.465311571768362,0.124178377742229
"NNN",9,6e+09,0.00864741101906815,0.46506885891531,0.124178377742229
"NNN",9,6.1e+09,0.0087869579986495,0.464826761813931,0.124178377742229
"NNN",9,6.2e+09,0.00892636668378134,0.464585276567833,0.124178377742229
"NNN",9,6.3e+09,0.00906563756808409,0.464344399324423,0.124178377742229
"NNN",9,6.4e+09,0.00920477114125661,0.464104126274168,0.124178377742229
"NNN",9,6.5e+09,0.00934376788912879,0.463864453649894,0.124178377742229
"NNN",9,6.6e+09,0.00948262829371294,0.463625377726096,0.124178377742229
"NNN",9,6.7e+09,0.00962135283325416,0.463386894818245,0.124178377742229
"NNN",9,6.8e+09,0.00975994198227993,0.463149001282135,0.124178377742229
"NNN",9,6.9e+09,0.0098983962116486,0.462911693513226,0.124178377742229
"NNN",9,7e+09,0.0100367159885971,0.462674967946011,0.124178377742229
"NNN",9,7.1e+09,0.0101749017767876,0.462438821053385,0.124178377742229
"NNN",9,7.2e+09,0.0103129540363535,0.46220324934605,0.124178377742229
"NNN",9,7.3e+09,0.0104508732239446,0.4619682493719,0.124178377742229
"NNN",9,7.4e+09,0.0105886597927709,0.461733817715448,0.124178377742229
"NNN",9,7.5e+09,0.0107263141926467,0.461499950997252,0.124178377742229
"NNN",9,7.6e+09,0.0108638368700326,0.461266645873348,0.124178377742229
"NNN",9,7.7e+09,0.0110012282680777,0.461033899034709,0.124178377742229
"NNN",9,7.8e+09,0.0111384888266607,0.460801707206701,0.124178377742229
"NNN",9,7.9e+09,0.0112756189824303,0.460570067148558,0.124178377742229
"NNN",9,8e+09,0.0114126191688446,0.460338975652867,0.124178377742229
"NNN",9,8.1e+09,0.0115494898162106,0.460108429545061,0.124178377742229
"NNN",9,8.2e+09,0.0116862313517221,0.459878425682924,0.124178377742229
"NNN",9,8.3e+09,0.0118228441994975,0.459648960956103,0.124178377742229
"NNN",9,8.4e+09,0.0119593287806167,0.459420032285634,0.124178377742229
"NNN",9,8.5e+09,0.0120956855131574,0.459191636623477,0.124178377742229
"NNN",9,8.6e+09,0.012231914812231,0.458963770952055,0.124178377742229
"NNN",9,8.7e+09,0.0123680170900176,0.458736432283806,0.124178377742229
"NNN",9,8.8e+09,0.0125039927558005,0.458509617660746,0.124178377742229
"NNN",9,8.9e+09,0.0126398422160002,0.458283324154035,0.124178377742229
"NNN",9,9e+09,0.0127755658742076,0.458057548863556,0.124178377742229
"NNN",9,9.1e+09,0.0129111641312171,0.4578322889175,0.124178377742229
"NNN",9,9.2e+09,0.0130466373850587,0.457607541471958,0.124178377742229
"NNN",9,9.3e+09,0.0131819860310295,0.457383303710522,0.124178377742229
"NNN",9,9.4e+09,0.0133172104617256,0.457159572843898,0.124178377742229
"NNN",9,9.5e+09,0.0134523110670718,0.456936346109513,0.124178377742229
"NNN",9,9.6e+09,0.0135872882343529,0.456713620771148,0.124178377742229
"NNN",9,9.7e+09,0.0137221423482423,0.456491394118561,0.124178377742229
"NNN",9,9.8e+09,0.0138568737908324,0.456269663467128,0.124178377742229
"NNN",9,9.9e+09,0.0139914829416622,0.456048426157487,0.124178377742229
"NNN",9,1e+10,0.0141259701777466,0.455827679555185,0.124178377742229
"NNN",9,1.1e+10,0.0154642184202787,0.453646639999214,0.124178377742229
"NNN",9,1.2e+10,0.0167906721788042,0.45151194579502,0.124178377742229
"NNN",9,1.3e+10,0.0181056707985563,0.449421325133122,0.124178377742229
"NNN",9,1.4e+10,0.0194095335691907,0.447372693029025,0.124178377742229
"NNN",9,1.5e+10,0.0207025616080169,0.445364129561259,0.124178377742229
"NNN",9,1.6e+10,0.0219850394999592,0.443393861363888,0.124178377742229
"NNN",9,1.7e+10,0.0232572367338954,0.441460245785993,0.124178377742229
"NNN",9,1.8e+10,0.0245194089673103,0.439561757253506,0.124178377742229
"NNN",9,1.9e+10,0.025771799145211,0.437696975462681,0.124178377742229
"NNN",9,2e+10,0.027014638494558,0.435864575107044,0.124178377742229
"NNN",9,2.1e+10,0.0282481474117476,0.434063316896127,0.124178377742229
"NNN",9,2.2e+10,0.0294725362577198,0.432292039668714,0.124178377742229
"NNN",9,2.3e+10,0.0306880060728776,0.430549653438471,0.124178377742229
"NNN",9,2.4e+10,0.0318947492220726,0.428835133237881,0.124178377742229
"NNN",9,2.5e+10,0.0330929499783321,0.427147513648943,0.124178377742229
"NNN",9,2.6e+10,0.0342827850527091,0.425485883927347,0.124178377742229
"NNN",9,2.7e+10,0.0354644240765639,0.42384938364165,0.124178377742229
"NNN",9,2.8e+10,0.0366380300416955,0.422237198761163,0.124178377742229
"NNN",9,2.9e+10,0.0378037597029983,0.420648558136243,0.124178377742229
"NNN",9,3e+10,0.038961763947692,0.419082730322986,0.124178377742229
"NNN",9,3.1e+10,0.0401121881346462,0.417539020711197,0.124178377742229
"NNN",9,3.2e+10,0.0412551724068736,0.416016768920305,0.124178377742229
"NNN",9,3.3e+10,0.0423908519798828,0.414515346432689,0.124178377742229
"NNN",9,3.4e+10,0.0435193574082575,0.413034154438002,0.124178377742229
"NNN",9,3.5e+10,0.0446408148325476,0.411572621865526,0.124178377742229
